channel,tvg_id,group,working,reason,seconds,host,url
Docurama (1080p),Docurama.us,US Documentary,no,HTTP 502 after 3 tries,0.7,docurama-tcl.amagi.tv,https://docurama-tcl.amagi.tv/playlist.m3u8
Docurama (1080p),Docurama.us,US Documentary,no,HTTP 502 after 3 tries,1.3,docurama-plex-ingest.cinedigm.com,https://docurama-plex-ingest.cinedigm.com/playlist.m3u8
Explosión Creativa (720p),EXCTV.ve,VE Documentary,no,HTTP 404,0.2,vcp.myplaytv.com,https://vcp.myplaytv.com/explosioncreativa/explosioncreativa/playlist.m3u8
GEM Nature,GEMNature.tr,TR Documentary,no,HTTP 403,0.1,ca-rt.onetv.app,https://ca-rt.onetv.app/gemnature/index-0.m3u8?token=onetv202
H2,H2.bg,BG Documentary,no,HTTP 404,0.3,213.91.179.28:8000,http://213.91.179.28:8000/play/a03r
H2 HD,H2HD.si,SI Documentary,no,unreachable ([Errno -2] Name or service not known) after 3 tries,0.2,lb.dstvmultimedia.com,https://lb.dstvmultimedia.com/HistoryChannel2/index.m3u8
History,History.bg,BG Documentary,no,HTTP 404,0.3,213.91.179.28:8000,http://213.91.179.28:8000/play/a0c1
History,History.si,SI Documentary,no,unreachable ([Errno -2] Name or service not known) after 3 tries,0.1,lb.dstvmultimedia.com,https://lb.dstvmultimedia.com/HistoryChannel/index.m3u8
History (720p),History.br,BR Documentary,no,unreachable (timed out) after 3 tries,36.0,177.52.24.163,http://177.52.24.163/HISTORY-HD/index.m3u8
History 2 Latin America (1080p),History2LatinAmerica.us,US Documentary,no,HTTP 400,0.2,177.234.249.178:8888,http://177.234.249.178:8888/HISTORY2/index.m3u8
History 2 Latin America (1080p),History2LatinAmerica.us,US Documentary,no,unreachable (timed out) after 3 tries,36.3,cdn1tlinkgo.tlink.cl,https://cdn1tlinkgo.tlink.cl/history2hd/index.m3u8
History Channel (1080p),History.si,SI Documentary,no,unreachable (timed out) after 3 tries,36.5,streamer12.xploretv.si,https://streamer12.xploretv.si/__cl/cg:prod/__c/A1_SI_HISTORYHD_ott/__op/dash-default/__dci/__f/index.m3u8?admin=xploreTv_test_user&redirect=true
History Latin America (1080p),HistoryLatinAmerica.us,US Documentary,no,HTTP 400,0.2,177.234.249.178:8888,http://177.234.249.178:8888/HISTORY/index.m3u8
History TV18 HD (1080p),HistoryTV18.in@HD,IN Documentary,no,segment HTTP 404,0.8,raw.githubusercontent.com,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/in/HistoryTV18HD.m3u8
History Ukraine,HistoryUkraine.ua,UA Documentary,no,HTTP 404,0.5,dtv.vol.net.ua,http://dtv.vol.net.ua/History_HD/index.m3u8
History2 Ukraine (360p),History2Ukraine.ua,UA Documentary,no,HTTP 404,0.5,dtv.vol.net.ua,http://dtv.vol.net.ua/H2-HD/index.m3u8
HRT 3 (720p),HRT3.hr,HR Documentary,no,segment HTTP 403,1.9,webtvstream.bhtelecom.ba,https://webtvstream.bhtelecom.ba/hrt3.m3u8
HRT 3 HD (720p),HRT3.hr@HD,HR Documentary,no,HTTP 404,0.9,bpcdnmanprod.nexttv.ht.hr,https://bpcdnmanprod.nexttv.ht.hr/bpk-tv/HRT3/default/index.mpd
ID,ID.bg,BG Documentary,no,HTTP 404,0.3,213.91.179.28:8000,http://213.91.179.28:8000/play/a0cf
Ilm va Tabiat (1080p),IlmvaTabiat.tj,TJ Documentary,no,unreachable (timed out) after 3 tries,37.4,live.teleradiocom.tj,https://live.teleradiocom.tj/15/3m.m3u8
InWonder (1080p),InWonder.nl,NL Documentary,no,HTTP 403,0.2,amg00861-amg00861c14-rlaxx-uk-3954.playouts.now.amagi.tv,https://amg00861-amg00861c14-rlaxx-uk-3954.playouts.now.amagi.tv/playlist.m3u8
Jilin Rural Channel,JilinRuralChannel.cn,CN Documentary,no,HTTP 567,1.0,lsfb.avap.jilintv.cn,https://lsfb.avap.jilintv.cn/zqvk7vpj/channel/3ffc4824dce54b92be185555923ce382/index.m3u8
Law & Crime (720p),LawCrime.us,US Documentary,no,HTTP 504 after 3 tries,0.3,ebd6ee5f.wurl.com,https://ebd6ee5f.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/U2Ftc3VuZ19MYXdhbmRDcmltZV9ITFM/playlist_scte.m3u8
Love The Planet DE (1080p),LoveThePlanet.es@DE,ES Documentary,no,HTTP 403,0.1,amg01821-amg01821c12-rlaxx-gb-10461.playouts.now.amagi.tv,https://amg01821-amg01821c12-rlaxx-gb-10461.playouts.now.amagi.tv/playlist.m3u8
MRTV Farmer,MRTVFarmer.mm,MM Documentary,no,segment URLError,14.4,mrtvott.com,https://mrtvott.com/cache/MRTV-FARMER/master.m3u8
National Geographic,NationalGeographic.bg,BG Documentary,no,HTTP 404,0.3,213.91.179.28:8000,http://213.91.179.28:8000/play/a0ct
National Geographic,NationalGeographic.ro,RO Documentary,no,segment empty,0.3,onyx1.mofta1.cfd,https://onyx1.mofta1.cfd/ngeo/usergenrnd84oeigt.m3u8
National Geographic,NationalGeographic.tr,TR Documentary,no,unreachable ([SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] ssl) after 3 tries,0.6,nord.ayakkabiparti.lol,https://nord.ayakkabiparti.lol/natgeo/index.m3u8
National Geographic (1080p),NationalGeographic.tr,TR Documentary,no,HTTP 401,0.4,saran-live.ercdn.net,https://saran-live.ercdn.net/natgeohd/index.m3u8
National Geographic (Finland) (720p),NationalGeographic.fi,FI Documentary,no,HTTP 451,2.0,live-fi.tvkaista.net,https://live-fi.tvkaista.net/national-geographic/live.m3u8?hd=true
National Geographic HD (576p),NationalGeographic.in@HD,IN Documentary,no,unreachable (timed out) after 3 tries,36.0,103.165.93.31:8095,http://103.165.93.31:8095/nationalGeographic/index.m3u8
National Geographic Latin America (1080p),NationalGeographicLatinAmerica.us,US Documentary,no,unreachable (timed out) after 3 tries,36.2,cdn1tlinkgo.tlink.cl,https://cdn1tlinkgo.tlink.cl/natgeohd/index.m3u8
National Geographic Wild,NationalGeographicWild.bg,BG Documentary,no,HTTP 404,0.3,213.91.179.28:8000,http://213.91.179.28:8000/play/a0cu
National Geographic Wild,NationalGeographicWild.ro,RO Documentary,no,segment empty,0.3,flash1.bogulus1.cfd,https://flash1.bogulus1.cfd/wild/usergenr9qsi5gt.m3u8
National Geographic Wild,NationalGeographicWild.tr,TR Documentary,no,unreachable ([SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] ssl) after 3 tries,0.5,nord.ayakkabiparti.lol,https://nord.ayakkabiparti.lol/natgeowild/index.m3u8
National Geographic Wild (1080p),NationalGeographicWild.tr,TR Documentary,no,HTTP 401,0.5,saran-live.ercdn.net,https://saran-live.ercdn.net/natgeowild/index.m3u8
National Geographic Wild (1080p),NationalGeographicWild.ua,UA Documentary,no,HTTP 404,0.5,dtv.vol.net.ua:80,http://dtv.vol.net.ua:80/Nat-Geo-Wild_HD/index.m3u8
NatureTime (1080p),NatureTime.ca@ES,CA Documentary,no,segment HTTP 404,0.5,shls-live-ak.akamaized.net,https://shls-live-ak.akamaized.net/out/v1/b06a89a463764d3688cda337d40dc5bf/index.m3u8
Smotrim 100% Fakty (720p),Smotrim100Fakty.ru,RU Documentary,no,segment HTTP 404,1.6,stream.smotrim.ru,https://stream.smotrim.ru/hls/fasttv06/playlist_3.m3u8
Sony BBC Earth HD (1080p),SonyBBCEarth.in@HD,IN Documentary,no,segment HTTP 403,0.1,cloudplay-sonyliv.pages.dev,https://cloudplay-sonyliv.pages.dev/bbcearthhd.m3u8
Terra (576p),TERRA.ru,RU Documentary,no,unreachable (timed out) after 3 tries,36.0,31.148.48.15,http://31.148.48.15/Terra/index.m3u8
Terra HD (720p),TERRA.ru,RU Documentary,no,unreachable (timed out) after 3 tries,36.0,31.148.48.15,http://31.148.48.15/Terra_HD/index.m3u8
Tring History (720p),TringHistory.al,AL Documentary,no,HTTP 403,0.2,5.254.89.106,http://5.254.89.106/8765/index.m3u8
TRT Belgesel (720p),TRTBelgesel.tr,TR Documentary,no,HTTP 403,0.2,tv-trtbelgesel.medya.trt.com.tr,https://tv-trtbelgesel.medya.trt.com.tr/master.m3u8
Viasat Explore,ViasatExplore.ro,RO Documentary,no,HTTP 403,0.0,arwen1.panaka1.cfd,https://arwen1.panaka1.cfd/vexplr/usergenrnd7ke5lgt.m3u8
Viasat Explore,ViasatExplore.si,SI Documentary,no,unreachable ([Errno -2] Name or service not known) after 3 tries,0.2,lb.dstvmultimedia.com,https://lb.dstvmultimedia.com/ViasatExplore/index.m3u8
Viasat Explore (576p),ViasatExplore.ua,UA Documentary,no,HTTP 404,0.4,dtv.vol.net.ua,http://dtv.vol.net.ua/Viasat-Explore/index.m3u8
Viasat History,ViasatHistory.ro,RO Documentary,no,HTTP 403,0.0,arwen1.panaka1.cfd,https://arwen1.panaka1.cfd/vhis/usergenrnd4v6g8eigt.m3u8
Viasat History,ViasatHistory.si,SI Documentary,no,unreachable ([Errno -2] Name or service not known) after 3 tries,0.2,lb.dstvmultimedia.com,https://lb.dstvmultimedia.com/ViasatHistory/index.m3u8
Viasat History (720p),ViasatHistory.tr,TR Documentary,no,unreachable ([SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] ssl) after 3 tries,0.6,nord.ayakkabiparti.lol,https://nord.ayakkabiparti.lol/viasathistory/index.m3u8
Viasat Nature,ViasatNature.ro,RO Documentary,no,HTTP 403,0.0,arwen1.panaka1.cfd,https://arwen1.panaka1.cfd/vnature/usergenrnd2g9eqk.m3u8
Viasat Nature,ViasatNature.si,SI Documentary,no,unreachable ([Errno -2] Name or service not known) after 3 tries,0.2,lb.dstvmultimedia.com,https://lb.dstvmultimedia.com/ViasatNature/index.m3u8
viju Explore (576p),vijuExplore.ru,RU Documentary,no,variant manifest failed,0.5,stream.mcquack.net,http://stream.mcquack.net/239/index.m3u8
viju Explore (576p),vijuExplore.ru,RU Documentary,no,segment HTTP 404,1.5,fs.uplink.kz,https://fs.uplink.kz/viju_explore/mono.m3u8?token=onlinetv
История (576p),Istoriya.ru,RU Documentary,no,unreachable (timed out) after 3 tries,36.0,31.148.48.15,http://31.148.48.15/Istoriya/index.m3u8
НАУКА (1080p),Nauka.ru,RU Documentary,no,unreachable (timed out) after 3 tries,36.0,31.148.48.15,http://31.148.48.15/Nauka_2.0/index.m3u8
Смотрим 100% Факты,Smotrim100Fakty.ru,RU Documentary,no,too little data after 3 tries,0.6,player.smotrim.ru,https://player.smotrim.ru/iframe/stream/live_id/02cbebc5-c55d-4a02-9370-7330c9e5d34f
ЭлТР Билим Илим (480p),BilimIlim.kg,KG Documentary,no,unreachable ([Errno -2] Name or service not known) after 3 tries,0.9,gohoski.fvds.ru:3000,http://gohoski.fvds.ru:3000/mediabay/611/index.m3u8
发现之旅 (576p),CNDFilmDiscoveryChannel.cn,CN Documentary,no,unreachable (timed out) after 3 tries,36.0,125.210.152.18:9090,http://125.210.152.18:9090/live/FXZL_750.m3u8
山东农科 (406p),ShandongTVAgriculturalScienceChannel.cn,CN Documentary,no,HTTP 403,0.4,livealone302.iqilu.com,http://livealone302.iqilu.com/iqilu/nkpd.m3u8
滁州市广播电视台 科教频道 (400p),ChuzhouScienceEducationChannel.cn,CN Documentary,no,unreachable ([Errno 101] Network is unreachable) after 3 tries,37.9,live.cztv.cc:85,http://live.cztv.cc:85/live/sjpd.m3u8
