channel,tvg_id,group,working,reason,seconds,host,url
Arena Sport 1 (720p),ArenaSport1.hr,HR Sports,no,HTTP 403,0.9,nl1.nghk.ai,https://nl1.nghk.ai/AS1HRHD/index.m3u8
Arena Sport 1 Premium (720p),ArenaSport1Premium.rs,RS Sports,no,HTTP 403,0.9,nl1.nghk.ai,https://nl1.nghk.ai/ArenaPremium1HD/index.m3u8
Arena Sport 10 (720p),ArenaSport10.hr,HR Sports,no,HTTP 403,0.8,nl1.nghk.ai,https://nl1.nghk.ai/AS10HRHD/index.m3u8
Arena Sport 10 (720p),ArenaSport10.rs,RS Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/ArenaSport10HD/index.m3u8
Arena Sport 2 (1080p),ArenaSport2.ba,BA Sports,no,HTTP 403,0.8,nl1.nghk.ai,https://nl1.nghk.ai/ArenaSport2BH/index.m3u8
Arena Sport 2 (1080p),ArenaSport2.rs,RS Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/ArenaSport2HD/index.m3u8
Arena Sport 2 (720p),ArenaSport2.hr,HR Sports,no,HTTP 403,0.9,nl1.nghk.ai,https://nl1.nghk.ai/AS2HRHD/index.m3u8
Arena Sport 2 Premium,ArenaSport2Premium.rs,RS Sports,no,HTTP 403,0.5,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/78/index.m3u8
Arena Sport 2 Premium (1080p),ArenaSport2Premium.rs,RS Sports,no,HTTP 403,0.9,nl1.nghk.ai,https://nl1.nghk.ai/ArenaPremium2HD/index.m3u8
Arena Sport 3 (1080p),ArenaSport3.hr,HR Sports,no,HTTP 403,0.8,nl1.nghk.ai,https://nl1.nghk.ai/AS3HRHD/index.m3u8
Arena Sport 3 (720p),ArenaSport3.ba,BA Sports,no,HTTP 403,1.1,nl1.nghk.ai,https://nl1.nghk.ai/ArenaSport3BH/index.m3u8
Arena Sport 3 (720p),ArenaSport3.rs,RS Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/ArenaSport3HD/index.m3u8
Arena Sport 3 Premium (1080p),ArenaSport3Premium.rs,RS Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/ArenaPremium3HD/index.m3u8
Arena Sport 4 (1080p),ArenaSport4.ba,BA Sports,no,HTTP 403,0.9,nl1.nghk.ai,https://nl1.nghk.ai/ArenaSport4BH/index.m3u8
Arena Sport 4 (1080p),ArenaSport4.hr,HR Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/AS4HRHD/index.m3u8
Arena Sport 4 (1080p),ArenaSport4.rs,RS Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/ArenaSport4HD/index.m3u8
Arena Sport 4 (1081p),ArenaSport4.ba,BA Sports,no,HTTP 403,0.5,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/67/index.m3u8
Arena Sport 4 Premium (1080p),ArenaSport4Premium.rs,RS Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/SK1SRHD/index.m3u8
Arena Sport 5 (1080p),ArenaSport5.rs,RS Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/ArenaSport5HD/index.m3u8
Arena Sport 5 (720p),ArenaSport5.hr,HR Sports,no,HTTP 403,1.0,nl1.nghk.ai,https://nl1.nghk.ai/AS5HRHD/index.m3u8
Arena Sport 5 BH (1080p),ArenaSport5BH.ba,BA Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/ArenaSport5BH/index.m3u8
Arena Sport 5 Premium,ArenaSport5Premium.rs,RS Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/SK2SRHD/index.m3u8
Arena Sport 6 (1080p),ArenaSport6.rs,RS Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/ArenaSport6HD/index.m3u8
Arena Sport 6 (720p),ArenaSport6.hr,HR Sports,no,HTTP 403,1.1,nl1.nghk.ai,https://nl1.nghk.ai/AS6HRHD/index.m3u8
Arena Sport 7 (720p),ArenaSport7.hr,HR Sports,no,HTTP 403,0.8,nl1.nghk.ai,https://nl1.nghk.ai/AS7HRHD/index.m3u8
Arena Sport 7 (720p),ArenaSport7.rs,RS Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/ArenaSport7HD/index.m3u8
Arena Sport 8 (1080p),ArenaSport8.hr,HR Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/AS8HRHD/index.m3u8
Arena Sport 8 (720p),ArenaSport8.rs,RS Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/ArenaSport8HD/index.m3u8
Arena Sport 9 (1080p),ArenaSport9.hr,HR Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/AS9HRHD/index.m3u8
Arena Sport 9 (720p),ArenaSport9.rs,RS Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/ArenaSport9HD/index.m3u8
Arena Sport Adrenalin (1080p),ArenaSportAdrenalin.rs,RS Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/SK3SRHD/index.m3u8
Arena Sport Premium 1 BH (1080p),ArenaSportPremium1BH.ba,BA Sports,no,HTTP 403,0.4,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/33/index.m3u8
Arena Sport Premium 1 BH (1080p),ArenaSportPremium1BH.ba,BA Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/ArenaPremium1BH/index.m3u8
Arena Sport Premium 2 BH (1080p),ArenaSportPremium2BH.ba,BA Sports,no,HTTP 403,0.4,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/48/index.m3u8
Arena Sport Premium 2 BH (720p),ArenaSportPremium2BH.ba,BA Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/ArenaPremium2BH/index.m3u8
Arena Sport Premium 3 BH (720p),ArenaSportPremium3BH.ba,BA Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/ArenaPremium3BH/index.m3u8
Arena Sport Tenis (720p),ArenaSportTenis.rs,RS Sports,no,HTTP 403,0.6,nl1.nghk.ai,https://nl1.nghk.ai/SK4SRHD/index.m3u8
Arryadia,Arryadia.ma,MA Sports,no,segment empty,1.0,149.100.11.252:8000,http://149.100.11.252:8000/play/a065/index.m3u8
Awapa Sports TV (1080p) [Not 24/7],AwapaSportsTV.sv,SV Sports,no,HTTP 400,0.0,mgv-awapa.akamaized.net,https://mgv-awapa.akamaized.net/hls/live/2104282/MGV_CHANNEL15/master.m3u8
Azteca Deportes Network (720p),AztecaDeportesNetwork.mx,MX Sports,no,unreachable ([Errno 111] Connection refused) after 3 tries,0.2,38.194.226.190:8000,http://38.194.226.190:8000/play/a02r/index.m3u8
Band Sports (1080p),BandSports.br,BR Sports,no,HTTP 403,0.7,cdn-5.nxplay.com.br,https://cdn-5.nxplay.com.br/BAND_SPORTS/index.m3u8
Band Sports (720p),BandSports.br,BR Sports,no,segment HTTP 404,1.1,45.162.64.114,http://45.162.64.114/BAND_SPORTS/index.m3u8
Bellator MMA,BellatorMMA.us,US Sports,no,segment HTTP 404,0.7,jmp2.uk,https://jmp2.uk/plu-5ebc8688f3697d00072f7cf8.m3u8
Brøndby TV,BrondbyTV.se,SE Sports,no,segment HTTP 404,0.7,jmp2.uk,https://jmp2.uk/plu-685029cda1e091e16ff57fc8.m3u8
Canal do Inter (720p) [Not 24/7],CanaldoInter.br,BR Sports,no,unreachable (timed out) after 3 tries,36.4,video01.soultv.com.br,https://video01.soultv.com.br/internacional/internacional/playlist.m3u8
Canal+ Sport 360,CanalPlusSport360.fr,FR Sports,no,HTTP 429,0.0,futbol9865.ultratv13.workers.dev,https://futbol9865.ultratv13.workers.dev/deportivo111/14.m3u8
CazeTV (1080i),CazeTV.br,BR Sports,no,HTTP 403,0.0,dfr80qz435crc.cloudfront.net,https://dfr80qz435crc.cloudfront.net/MNOP/Amagi/Caze/Caze_TV_BR/Caze_TV.m3u8
CBS Sports Golazo Network (720p),CBSSportsGolazoNetwork.us,US Sports,no,HTTP 500,0.1,proped3fhg87.airspace-cdn.cbsivideo.com,https://proped3fhg87.airspace-cdn.cbsivideo.com/golazo-live-dai/master/golazo-live-dai.m3u8
CBS Sports HQ (720p),CBSSportsHQ.us,US Sports,no,segment HTTP 404,0.7,jmp2.uk,https://jmp2.uk/plu-5e9f2c05172a0f0007db4786.m3u8
CCTV-16 (1080p),CCTV16.cn@HD,CN Sports,no,too little data after 3 tries,0.3,74.91.26.218:82,http://74.91.26.218:82/live/cctv16hd.m3u8
CCTV-Billiards (1080p),CCTVBilliards.cn,CN Sports,no,segment HTTP 404,0.9,38.75.136.137:98,http://38.75.136.137:98/gslb/dsdqpub/ystq.m3u8?auth=testpub
CCTV-Golf & Tennis (1080p),CCTVGolfTennis.cn,CN Sports,no,segment HTTP 404,0.1,38.75.136.137:98,http://38.75.136.137:98/gslb/dsdqpub/gefwq.m3u8?auth=testpub
CCTV-Storm Football (1080p),CCTVStormFootball.cn,CN Sports,no,segment HTTP 404,0.1,38.75.136.137:98,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
CDO (1080p),CDO.cl,CL Sports,no,unreachable (timed out) after 3 tries,36.3,cdn1tlinkgo.tlink.cl,http://cdn1tlinkgo.tlink.cl/cdo/mono.m3u8
Claro Sports (720p),ClaroSports.mx,MX Sports,no,HTTP 403,0.6,jmp2.uk,https://jmp2.uk/plu-6320d2755e54db000783fd87.m3u8
ColimdoT TV (720p),ColimdoTV.do,DO Sports,no,segment empty,1.6,cnn.livestreaminggroup.info:3132,https://cnn.livestreaminggroup.info:3132/live/colimdotvlive.m3u8
Combate (720p),Combate.br,BR Sports,no,HTTP 403,0.4,143.14.134.107,http://143.14.134.107/167/index.m3u8
Combate Global,Combate.br,BR Sports,no,HTTP 400,0.3,stream.ads.ottera.tv,https://stream.ads.ottera.tv/playlist.m3u8?network_id=960
DAZN 5,DAZN5.uk,UK Sports,no,unreachable (timed out) after 3 tries,36.1,znty.dyndns.org:5010,http://znty.dyndns.org:5010/hls/eleven5.m3u8
DAZN Combat (684p),DAZNCombat.uk,UK Sports,no,HTTP 404,0.3,jmp2.uk,https://jmp2.uk/plu-64805755536e0c0008a19fa1.m3u8
DAZN Combat (684p),DAZNCombat.uk,UK Sports,no,HTTP 404,0.6,jmp2.uk,https://jmp2.uk/plu-648056f0f77b61000828f1ba.m3u8
DAZN Combat (684p),DAZNCombat.uk,UK Sports,no,segment HTTP 404,0.7,jmp2.uk,https://jmp2.uk/plu-64d626ac9b414d000820e2fc.m3u8
DAZN Darts x Pluto TV,DAZNDartsxPlutoTV.de,DE Sports,no,HTTP 403,0.2,jmp2.uk,https://jmp2.uk/plu-64b67f0424ade50008a3be17.m3u8
DAZN Heldinnen x Pluto TV,DAZNHeldinnenxPlutoTV.de,DE Sports,no,HTTP 403,0.0,jmp2.uk,https://jmp2.uk/plu-64afe50c5dc16600087f3227.m3u8
DD Sports SD (720p),DDSports.in@SD,IN Sports,no,unreachable (timed out) after 3 tries,36.0,103.213.31.109:90,http://103.213.31.109:90/ZeeAnmolCinema2/playlist.m3u8
Deportes por Movistar Plus+,DeportesporMovistarPlusPlus.es,ES Sports,no,HTTP 403,0.4,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/18/index.m3u8
Deportes TVC (1080p),DeportesTVC.hn,HN Sports,no,unreachable (timed out) after 3 tries,37.0,162.19.255.233:8080,http://162.19.255.233:8080/play/UNbAl57p9hXZClOu56FCTYXmD-MOS3u5IUkeXPpBt80/m3u8
Digi Sport 1,DigiSport1.ro,RO Sports,no,HTTP 403,0.4,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/79/index.m3u8
Digi Sport 2 (1080p),DigiSport2.ro,RO Sports,no,manifest has no segments,0.4,forever.megogo.xyz,http://forever.megogo.xyz/iptv/QGB4M3H62GC7E3/2522/index.m3u8
Digi Sport 3 (576p),DigiSport3.ro,RO Sports,no,manifest has no segments,0.6,forever.megogo.xyz,http://forever.megogo.xyz/iptv/QGB4M3H62GC7E3/2524/index.m3u8
Digi Sport 4 (1080p),DigiSport4.ro,RO Sports,no,manifest has no segments,0.6,forever.megogo.xyz,http://forever.megogo.xyz/iptv/QGB4M3H62GC7E3/2538/index.m3u8
ERT Sports 1 (1080p),ERTSports1.gr,GR Sports,no,HTTP 403,0.8,hbbtvapp.ert.gr,http://hbbtvapp.ert.gr/stream.php/v/vid_ertsports_mpeg.2ts
ERT Sports 2 (1080p),ERTSports2.gr,GR Sports,no,HTTP 403,0.8,hbbtvapp.ert.gr,http://hbbtvapp.ert.gr/stream.php/v/vid_ertplay2_mpeg.2ts
Esport3 (1080p) [Not 24/7],Esport3.es@Originals,ES Sports,no,segment HTTP 403,1.2,directes-tv-int.3catdirectes.cat,https://directes-tv-int.3catdirectes.cat/live-content/esport3-hls/master.m3u8
Esport3 (1080p) [Not 24/7],Esport3.es@Originals,ES Sports,no,segment HTTP 403,1.1,directes-tv-int.3catdirectes.cat,https://directes-tv-int.3catdirectes.cat/live-origin/esport3-hls/master.m3u8
Extreme Sports Channel (576p),ExtremeSportsChannel.ru,RU Sports,no,unreachable (timed out) after 3 tries,36.0,46.32.176.50,http://46.32.176.50/extremesport/index.m3u8
FB TV,FBTV.tr,TR Sports,no,too little data after 3 tries,2.0,1hskrdto.rocketcdn.com,http://1hskrdto.rocketcdn.com/fenerbahcetv.smil/playlist.m3u8
FCK Løvinderne,FCKLovinderne.se,SE Sports,no,segment HTTP 404,1.5,jmp2.uk,https://jmp2.uk/plu-68ac5403de4a734954b5ab75.m3u8
FIFA+ (720p),FIFAPlus.uk,UK Sports,no,segment HTTP 404,1.3,jmp2.uk,https://jmp2.uk/plu-660c29b5aec9680008f5b4a4.m3u8
Fight Network (1080p),FightNetwork.ca,CA Sports,no,TimeoutError,12.0,d12a2vxqkkh1bo.cloudfront.net,https://d12a2vxqkkh1bo.cloudfront.net/hls/main.m3u8
Fight Network (720p),FightNetwork.ca,CA Sports,no,segment TimeoutError,12.1,a-cdn.klowdtv.com,https://a-cdn.klowdtv.com/live2/fight_720p/playlist.m3u8
Foot+,FootPlus.fr,FR Sports,no,HTTP 403,0.3,145.239.5.177,http://145.239.5.177/556a/index.m3u8
Fox Sports (720p) [Not 24/7],FoxSports.ar,AR Sports,no,HTTP 429,0.1,futbol9865.ultratv13.workers.dev,https://futbol9865.ultratv13.workers.dev/deportivo111/78.m3u8
Futbol (1080p),Futbol.tj,TJ Sports,no,unreachable (timed out) after 3 tries,38.7,live.teleradiocom.tj,https://live.teleradiocom.tj/8/3m.m3u8
Game+ (720p),GamePlus.ca,CA Sports,no,segment TimeoutError,12.1,a-cdn.klowdtv.com,https://a-cdn.klowdtv.com/live2/fntsy_720p/playlist.m3u8
GEM Fit,GEMFit.tr,TR Sports,no,HTTP 403,0.3,ca-rt.onetv.app,https://ca-rt.onetv.app/gemfit/index-0.m3u8?token=onetv202
GEM Sport,GEMSport.tr,TR Sports,no,HTTP 403,0.9,steep-wildflower-284d.nhhwkiszzzvcuojxdo.workers.dev,https://steep-wildflower-284d.nhhwkiszzzvcuojxdo.workers.dev/?url=https://gg.hls2.xyz/live/IR+-+GEM+Sport/chunks.m3u8
Golazo Network (720p),GolazoNetwork.us,US Sports,no,segment HTTP 404,1.1,jmp2.uk,https://jmp2.uk/plu-63a0e33a45264d000850ed7e.m3u8
Golf Channel Latin America (1080p),GolfChannelLatinAmerica.us,US Sports,no,segment HTTP 404,1.0,72.1.184.5:8089,http://72.1.184.5:8089/play/a0cw/index.m3u8
Golf Channel Latin America (720p),GolfChannelLatinAmerica.us,US Sports,no,segment HTTP 400,1.0,143.14.178.35,http://143.14.178.35/TCM-HD/index.m3u8
Hard Knocks (1080p),HardKnocks.ca,CA Sports,no,HTTP 404,0.1,d3uyzhwvmemdyf.cloudfront.net,https://d3uyzhwvmemdyf.cloudfront.net/v1/master/9d062541f2ff39b5c0f48b743c6411d25f62fc25/Hard-Knocks-DistroTV/109.m3u8?ads.vf=6pOF6kgy418
Hard Knocks (1080p) [Not 24/7],HardKnocks.ca,CA Sports,no,HTTP 403,0.1,d3uyzhwvmemdyf.cloudfront.net,https://d3uyzhwvmemdyf.cloudfront.net/v1/master/9d062541f2ff39b5c0f48b743c6411d25f62fc25/HardKnocks-SportsTribal/121.m3u8
HTV Sports,HTVSports.vn,VN Sports,no,segment HTTP 404,2.7,dethich.pw,https://dethich.pw/htvthethao/index.m3u8
IRIB3,IRIB3.ir,IR Sports,no,segment URLError,2.5,ncdn.telewebion.ir,https://ncdn.telewebion.ir/tv3/live/playlist.m3u8
ITV Deportes,ITVDeportes.mx,MX Sports,no,HTTP 400,0.3,stream.ads.ottera.tv,https://stream.ads.ottera.tv/playlist.m3u8?network_id=3010
ITV Deportes (720p),ITVDeportes.mx,MX Sports,no,segment HTTP 404,1.3,jmp2.uk,https://jmp2.uk/plu-63f7e3f9dff38e00082a57af.m3u8
K19,K19.at,AT Sports,no,HTTP 403,0.2,1853185335.rsc.cdn77.org,https://1853185335.rsc.cdn77.org/K192/tv/playlist.m3u8
KHL (720p),KHL.ru,RU Sports,no,unreachable (timed out) after 3 tries,36.0,31.148.48.15,http://31.148.48.15/KHL_TV/index.m3u8
KHL Prime (720p),KHLPrime.ru,RU Sports,no,unreachable (timed out) after 3 tries,36.0,31.148.48.15,http://31.148.48.15/KHL_TV_HD/index.m3u8
L1 (1080p),L1.pe,PE Sports,no,unreachable (timed out) after 3 tries,36.0,45.4.1.201:8000,http://45.4.1.201:8000/play/a1ai/index.m3u8
Liga de Campeones por Movistar Plus+,LigadeCampeonesporMovistarPlusPlus.es,ES Sports,no,HTTP 403,0.4,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/36/index.m3u8
Lóverseny közvetítés (420p),Loversenykozvetites.hu,HU Sports,no,unreachable (timed out) after 3 tries,36.0,87.229.103.60:1935,http://87.229.103.60:1935/liverelay/loverseny2.sdp/playlist.m3u8
M-Net Sport,MNetSport.mk,MK Sports,no,HTTP 500,0.8,live.mnet.mk,https://live.mnet.mk/hls/mnet-sport.m3u8
M-Net Sport (720p),MNetSport.mk,MK Sports,no,too little data after 3 tries,1.5,ares.mnet.mk,http://ares.mnet.mk/hls/mnet-sport.m3u8
M4 Sport,M4Sport.hu,HU Sports,no,HTTP 403,0.5,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/80/index.m3u8
M4 Sport,M4Sport.hu,HU Sports,no,HTTP 503 after 3 tries,1.0,88.212.15.19,http://88.212.15.19/live/m4_hun/index.m3u8
Match! Strana (576p),MatchStrana.ru,RU Sports,no,segment HTTP 404,2.1,ukr.ukrainske.tv,http://ukr.ukrainske.tv/134/keytvainua/video.m3u8
Match! Strana (720p),MatchStrana.ru,RU Sports,no,unreachable (timed out) after 3 tries,36.0,31.148.48.15,http://31.148.48.15/Match_Strana/index.m3u8
Max Sport 1 (720p),MaxSport1.bg,BG Sports,no,HTTP 404,0.4,213.91.179.28:8000,http://213.91.179.28:8000/play/a0as
Max Sport 2 (720p),MaxSport2.bg,BG Sports,no,HTTP 404,0.4,213.91.179.28:8000,http://213.91.179.28:8000/play/a0at
Max Sport 3 (720p),MaxSport3.bg,BG Sports,no,HTTP 404,0.4,213.91.179.28:8000,http://213.91.179.28:8000/play/a0ar
Max Sport 4,MaxSport4.bg,BG Sports,no,HTTP 404,0.4,213.91.179.28:8000,http://213.91.179.28:8000/play/a05n
MLB (720p),MLB.us,US Sports,no,segment HTTP 404,3.9,jmp2.uk,https://jmp2.uk/plu-5e66968a70f34c0007d050be.m3u8
MMA-TV (576p),MMATV.us,US Sports,no,unreachable (timed out) after 3 tries,36.0,31.148.48.15,http://31.148.48.15/M1_Global/index.m3u8
MNB Sport (1080p),MNBSport.mn,MN Sports,no,too little data after 3 tries,2.5,cdn4.skygo.mn,https://cdn4.skygo.mn/live/disk1/MNBSport/DASH-FTA/MNBSport.mpd
Monster Jam (720p),MonsterJam.us,US Sports,no,segment HTTP 404,1.0,jmp2.uk,https://jmp2.uk/plu-65c33fd4dc10a40008f26af8.m3u8
Monster Jam (720p),MonsterJam.us,US Sports,no,segment HTTP 404,1.3,jmp2.uk,https://jmp2.uk/plu-65bcc9c8d77d450008b34c6b.m3u8
Monster Jam (720p),MonsterJam.us,US Sports,no,segment HTTP 404,1.8,jmp2.uk,https://jmp2.uk/plu-65c340383a116800078c8454.m3u8
Movistar Deportes (1080p),MovistarDeportes.pe,PE Sports,no,unreachable (timed out) after 3 tries,36.0,45.4.1.201:8000,http://45.4.1.201:8000/play/a13e/index.m3u8
MRTV Sports [Not 24/7],MRTVSports.mm,MM Sports,no,segment URLError,27.1,mrtvott.com,https://mrtvott.com/cache/MRTV-SPORT/master.m3u8
Multivisión Sports (720p) [Not 24/7],MultivisionSports.gt,GT Sports,no,HTTP 404,0.3,stream.digitalgt.com:3605,https://stream.digitalgt.com:3605/live/multivisionsportslive.m3u8
MUTV (720p),MUTV.uk,UK Sports,no,HTTP 403,0.2,bcovlive-a.akamaihd.net,https://bcovlive-a.akamaihd.net/r2d2c4ca5bf57456fb1d16255c1a535c8/eu-west-1/6058004203001/playlist.m3u8
NFL Channel (720p),NFLChannel.us,US Sports,no,segment HTTP 404,0.8,jmp2.uk,https://jmp2.uk/plu-5ced7d5df64be98e07ed47b6.m3u8
Oman Sports TV (1080p) [Not 24/7],OmanSportsTV.om,OM Sports,no,variant manifest failed,0.3,partneta.cdn.mgmlcdn.com,https://partneta.cdn.mgmlcdn.com/omsport/smil:omsport.stream.smil/chunklist.m3u8
One Golf (720p),OneGolf.pk,PK Sports,no,unreachable (timed out) after 3 tries,36.0,162.250.201.58:6211,http://162.250.201.58:6211/pk/ONEGOLF/index.m3u8
PBR RidePass (720p),PBRRidePass.us,US Sports,no,segment HTTP 404,1.4,jmp2.uk,https://jmp2.uk/plu-60d39387706fe50007fda8e8.m3u8
PFL MMA (720p),PFLMMA.us,US Sports,no,segment HTTP 404,1.3,jmp2.uk,https://jmp2.uk/plu-64f6180130ab3300083d896b.m3u8
PFL MMA (720p),PFLMMA.us,US Sports,no,segment HTTP 404,1.3,jmp2.uk,https://jmp2.uk/plu-64f6163a30ab3300083d870e.m3u8
PGA TOUR (720p),PGATour.us,US Sports,no,segment HTTP 404,0.7,jmp2.uk,https://jmp2.uk/plu-66c870112630fc0008137ae2.m3u8
PGA TOUR (720p),PGATour.us,US Sports,no,segment HTTP 404,1.3,jmp2.uk,https://jmp2.uk/plu-66c86fff9ba9e800080d8ebe.m3u8
Pluto TV Competition,PlutoTVCompetition.us,US Sports,no,segment HTTP 404,1.3,jmp2.uk,https://jmp2.uk/plu-603fde9026ecbf0007752c2c.m3u8
Pluto TV Deportes,PlutoTVDeportes.us,US Sports,no,segment HTTP 404,1.8,jmp2.uk,https://jmp2.uk/plu-5dcde07af1c85b0009b18651.m3u8
Pluto TV E-Sports,PlutoTVESports.us,US Sports,no,segment HTTP 404,1.3,jmp2.uk,https://jmp2.uk/plu-5ff3934600d4c7000733ff49.m3u8
Pluto TV Esportes,PlutoTVEsportes.us,US Sports,no,segment HTTP 404,0.8,jmp2.uk,https://jmp2.uk/plu-5f32d2db0af67400077f29c4.m3u8
Pluto TV Fishing,PlutoTVFishing.se,SE Sports,no,segment HTTP 404,1.4,jmp2.uk,https://jmp2.uk/plu-619e1874e0d3a7000729a036.m3u8
Pluto TV Handboll Highlights,PlutoTVHandbollHighlights.se,SE Sports,no,segment HTTP 404,2.3,jmp2.uk,https://jmp2.uk/plu-68dfa3e2cc3c6cd904052c41.m3u8
Pluto TV Handboll Live,PlutoTVHandbollLive.se,SE Sports,no,segment HTTP 404,1.3,jmp2.uk,https://jmp2.uk/plu-686faf533ffa5e0c912688e7.m3u8
Pluto TV Håndbold Highlights,PlutoTVHandboldHighlights.se,SE Sports,no,segment HTTP 404,1.3,jmp2.uk,https://jmp2.uk/plu-68dfa431cc3c6cd904053100.m3u8
Pluto TV Håndbold Live,PlutoTVHandboldLive.se,SE Sports,no,segment HTTP 404,1.5,jmp2.uk,https://jmp2.uk/plu-6618f54baec96800081525ec.m3u8
Pluto TV Snooker 900,PlutoTVSnooker900.us,US Sports,no,segment HTTP 404,2.5,jmp2.uk,https://jmp2.uk/plu-639b4f75d3d35c0007d37b30.m3u8
Pluto TV Snooker 900 (720p),PlutoTVSnooker900.de,DE Sports,no,segment HTTP 404,1.3,jmp2.uk,https://jmp2.uk/plu-68ac5543a1ac0c90f2c8943e.m3u8
Pluto TV Snooker 900 (720p),PlutoTVSnooker900.de@ES,DE Sports,no,segment HTTP 404,1.3,jmp2.uk,https://jmp2.uk/plu-69148c470155f9b136b5d856.m3u8
Pluto TV Snooker 900 (720p),PlutoTVSnooker900.de@FR,DE Sports,no,segment HTTP 404,1.3,jmp2.uk,https://jmp2.uk/plu-66fd35e44ca31f0008060b77.m3u8
Pluto TV Snooker 900 (720p),PlutoTVSnooker900.se@DK,SE Sports,no,segment HTTP 404,2.2,jmp2.uk,https://jmp2.uk/plu-68ac55bb3efb41cd979a65ec.m3u8
Pluto TV Snooker 900 (720p),PlutoTVSnooker900.se@NO,SE Sports,no,segment HTTP 404,2.1,jmp2.uk,https://jmp2.uk/plu-68ac55fe3efb41cd979a6877.m3u8
Pluto TV Snooker 900 (720p),PlutoTVSnooker900.se,SE Sports,no,segment HTTP 404,3.3,jmp2.uk,https://jmp2.uk/plu-68ac56363efb41cd979a8005.m3u8
Pluto TV Sport,PlutoTVSport.de,DE Sports,no,segment HTTP 404,1.3,jmp2.uk,https://jmp2.uk/plu-608030eff4b6f70007e1684c.m3u8
Pluto TV Sport,PlutoTVSport.se@DK,SE Sports,no,HTTP 403,0.6,jmp2.uk,https://jmp2.uk/plu-6357f3de3643ba0007bc0b50.m3u8
Pluto TV Sport,PlutoTVSport.se@NO,SE Sports,no,HTTP 403,0.6,jmp2.uk,https://jmp2.uk/plu-6357f33cb51d2d00077927c6.m3u8
Pluto TV Sport,PlutoTVSport.se,SE Sports,no,segment HTTP 404,0.7,jmp2.uk,https://jmp2.uk/plu-62cd74e38f6f0d000798cd93.m3u8
PokerGO,PokerGo.us,US Sports,no,segment HTTP 404,1.3,jmp2.uk,https://jmp2.uk/plu-5fc54366b04b2300072e31af.m3u8
Polsat Sport Premium 1,PolsatSportPremium1.pl,PL Sports,no,unreachable ([SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] ssl) after 3 tries,0.2,test.946985.filegear-sg.me,https://test.946985.filegear-sg.me/proxy/2d01a86f2b919823
Polsat Sport Premium 2,PolsatSportPremium2.pl,PL Sports,no,unreachable ([SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] ssl) after 3 tries,0.0,test.946985.filegear-sg.me,https://test.946985.filegear-sg.me/proxy/0d12c4e1bf16ebac
Premier Sports 1,PremierSports1.ie,IE Sports,no,HTTP 410,0.0,cdtest.global.ssl.fastly.net,https://cdtest.global.ssl.fastly.net/1785070000~b023a98e129026ee64ab87ff37011c44/channel/n110/chunks.m3u8
Premier Sports 1,PremierSports1.ie,IE Sports,no,HTTP 403,0.5,7nyaler.streamhostingcdn.top,https://7nyaler.streamhostingcdn.top/stream/47/index.m3u8
