channel,tvg_id,group,working,reason,seconds,host,url
V6 News (576p),V6News.in,IN News,YES,playing,3.0,mumt05.tangotv.in,https://mumt05.tangotv.in/87NeALx2V6NEWS/index.m3u8
Velicham TV (576p),VelichamTV.in,IN News,YES,playing,2.4,cdn-3.pishow.tv,https://cdn-3.pishow.tv/live/461/master.m3u8
Velicham TV (576p),VelichamTV.in,IN News,YES,playing,3.0,mumt05.tangotv.in,https://mumt05.tangotv.in/87NeALx2VALICHAMPLUS/index.m3u8
VIP News (360p),VIPNews.in,IN News,YES,playing,1.6,live.vipnews24x7.co.in,https://live.vipnews24x7.co.in/vipnews24x7/d0dbe915091d400bd8ee7f27f0791303.sdp/playlist.m3u8
WION (1080p),WION.in,IN News,YES,playing,0.3,d7x8z4yuq42qn.cloudfront.net,https://d7x8z4yuq42qn.cloudfront.net/index_7.m3u8
WION (504p),WION.in,IN News,YES,playing,1.4,d7x8z4yuq42qn.cloudfront.net,https://d7x8z4yuq42qn.cloudfront.net/index_2.m3u8
WION (720p),WION.in,IN News,YES,playing,1.2,d7x8z4yuq42qn.cloudfront.net,https://d7x8z4yuq42qn.cloudfront.net/index_1.m3u8
Zee 24 Ghanta,Zee24Ghanta.in,IN News,YES,playing,1.5,d2dsoyvkr33m05.cloudfront.net,https://d2dsoyvkr33m05.cloudfront.net/index_4.m3u8
Zee 24 Kalak (720p),Zee24Kalak.in,IN News,YES,playing,1.8,vg-zeefta.akamaized.net,https://vg-zeefta.akamaized.net/ptnr-yupptv/title-zee24kalak/v1/manifest/611d79b11b77e2f571934fd80ca1413453772ac7/497f7199-758d-495d-9d2f-a5489231c428/14b7c8ec-16da-47f2-8d7e-5bbaec67b3e2/3.m3u8
Zee 24 Taas (576p),Zee24Taas.in,IN News,YES,playing,2.8,streams.tangotv.in,https://streams.tangotv.in/ZEE24TAAS/ORIGIN/index.m3u8
Zee 24 Taas (720p),Zee24Taas.in,IN News,YES,playing,1.7,dgrvlduwztkd4.cloudfront.net,https://dgrvlduwztkd4.cloudfront.net/index_5.m3u8
Zee Bharat (576p),ZeeBharat.in,IN News,YES,playing,3.2,mumt03.tangotv.in,https://mumt03.tangotv.in/Dsly5z3HZEEBHARAT/index.m3u8
Zee Bharat (720p),ZeeBharat.in,IN News,YES,playing,1.9,vg-zeefta.akamaized.net,https://vg-zeefta.akamaized.net/ptnr-yupptv/title-zeehindustan/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/96bbab12-582e-4540-af70-510ab6824581/main.m3u8
Zee Bihar Jharkhand (720p),ZeeBiharJharkhand.in,IN News,YES,playing,0.5,raw.githubusercontent.com,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/in/YuppTV/ZeeBiharJharkhand.m3u8
Zee Bihar Jharkhand (720p),ZeeBiharJharkhand.in,IN News,YES,playing,2.0,vg-zeefta.akamaized.net,https://vg-zeefta.akamaized.net/ptnr-yupptv/title-zeebiharjharkhand/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/28077955-07d7-4ae2-8b11-9f318cd69420/main.m3u8
Zee Delhi NCR Haryana (720p),ZeeDelhiNCRHaryana.in,IN News,YES,playing,2.9,vg-zeefta.akamaized.net,https://vg-zeefta.akamaized.net/ptnr-yupptv/title-zeedelhincr/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/cc483a15-1b39-4642-872d-5d08d362ed01/main.m3u8
Zee Kannada News (720p),ZeeKannadaNews.in,IN News,YES,playing,2.0,d3vzwoqcbpfm8p.cloudfront.net,https://d3vzwoqcbpfm8p.cloudfront.net/index_4.m3u8
Zee Madhya Pradesh Chhattisgarh (720p),ZeeMadhyaPradeshChhattisgarh.in,IN News,YES,playing,2.5,vg-zeefta.akamaized.net,https://vg-zeefta.akamaized.net/ptnr-yupptv/title-zeemadhyachhattisgarh/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/2ab17056-6187-4f0e-a34d-f436ac479d6c/main.m3u8
Zee News (1080p),ZeeNews.in,IN News,YES,playing,0.4,dknttpxmr0dwf.cloudfront.net,https://dknttpxmr0dwf.cloudfront.net/index_57.m3u8
Zee News (1080p),ZeeNews.in,IN News,YES,playing,2.4,dt3lrqnyx3dks.cloudfront.net,https://dt3lrqnyx3dks.cloudfront.net/index.m3u8
Zee News (720p),ZeeNews.in,IN News,YES,playing,2.2,vg-zeefta.akamaized.net,https://vg-zeefta.akamaized.net/ptnr-yupptv/title-zeenews/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/8744f9fb-d696-4204-9795-5215ad930c39/main.m3u8
Zee Punjab Haryana Himachal (720p),ZeePunjabHaryanaHimachal.in,IN News,YES,playing,2.0,vg-zeefta.akamaized.net,https://vg-zeefta.akamaized.net/ptnr-yupptv/title-zeepunjabharyanahima/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/65eed269-2f3a-4dd0-ac89-d18959af28e3/main.m3u8
Zee Rajasthan (720p),ZeeRajasthan.in,IN News,YES,playing,2.8,vg-zeefta.akamaized.net,https://vg-zeefta.akamaized.net/ptnr-yupptv/title-zeerajashthannews/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/8e864b9a-1681-41a0-99a6-387490bc5b24/main.m3u8
Zee Telugu News (720p),ZeeTeluguNews.in,IN News,YES,playing,1.5,d116gfrn8orazi.cloudfront.net,https://d116gfrn8orazi.cloudfront.net/index.m3u8?akes=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJleHAiOjE3NjcxOTc5NzJ9.O4qmdMPbHwKrCg6hFXvD70vjSPWKQd0a7NrjmFdeMB8
Zee Uttar Pradesh/Uttarakhand (576p),ZeeUttarPradeshUttarakhand.in,IN News,YES,playing,3.0,mumt07.tangotv.in,https://mumt07.tangotv.in/zHjX9OFlZEEUPUK/index.m3u8
Zee Uttar Pradesh/Uttarakhand (720p),ZeeUttarPradeshUttarakhand.in,IN News,YES,playing,1.1,duw35ict5q7th.cloudfront.net,https://duw35ict5q7th.cloudfront.net/index_3.m3u8
Aaj News (576p),AajNews.pk,PK News,no,unreachable (timed out) after 3 tries,36.0,115.42.65.142:9981,http://115.42.65.142:9981/stream/channelid/750987367
Abb Takk (576p),AbbTakk.pk,PK News,no,unreachable (timed out) after 3 tries,36.0,115.42.65.142:9981,http://115.42.65.142:9981/stream/channelid/852828604
ABN News (1080p),ABNNews.pk,PK News,no,unreachable (timed out) after 3 tries,36.0,115.42.65.142:9981,http://115.42.65.142:9981/stream/channelid/966869781
Aik News,AikNews.pk@SD,PK News,no,HTTP 403,1.3,cdn23lhr.tamashaweb.com:8087,https://cdn23lhr.tamashaweb.com:8087/jazzauth/PNN-abr/live/vsat-84H/chunks.m3u8
ARY News,ARYNews.pk,PK News,no,HTTP 403,1.3,cdn07lhr.tamashaweb.com:8087,https://cdn07lhr.tamashaweb.com:8087/jazzauth/vsat-arynews-abr/live/vsat-arynews-H/chunks_dvr_timeshift-0-3600.m3u8
Assam Talks (576p),AssamTalks.in,IN News,no,segment HTTP 404,2.8,mumt05.tangotv.in,https://mumt05.tangotv.in/87NeALx2ASSAMTALKS/index.m3u8
Bansal News (720p),BansalNews.in,IN News,no,HTTP 401,0.3,8yzmq2gbdvax-hls-live.wmncdn.net,https://8yzmq2gbdvax-hls-live.wmncdn.net/bansalnewstv1/live1.stream/playlist.m3u8
Bharat24 (1080p),Bharat24.in,IN News,no,segment HTTP 404,3.2,cdn.ottlive.co.in,https://cdn.ottlive.co.in/bharat24/index.fmp4.m3u8
City 41 (576p),City41.pk,PK News,no,unreachable (timed out) after 3 tries,36.0,163.61.227.29:8000,http://163.61.227.29:8000/play/a02r/index.m3u8
DY 365 (360p),DY365.in,IN News,no,HTTP 403,1.1,cdn.smartstream.video,https://cdn.smartstream.video/smartstream-us/dy365/dy365/playlist.m3u8
Global Punjab (720p) [Not 24/7],GlobalPunjab.in,IN News,no,HTTP 404,0.3,media.streambrothers.com:1936,https://media.streambrothers.com:1936/8522/8522/playlist.m3u8
Guarantee News (576p),GuaranteeNews.in,IN News,no,segment HTTP 404,2.6,mumt03.tangotv.in,https://mumt03.tangotv.in/Dsly5z3HGAURANTEENEWS/index.m3u8
Hum News,HumNews.pk,PK News,no,HTTP 400,0.4,103.86.135.164:9981,http://103.86.135.164:9981/stream/channelid/2024790699?profile=pass&ticket=CAC87CD3CF8747A13FB03B91C9BE860F93CD615C
India News Madhya Pradesh/Chhattisgarh (576p),IndiaNewsMadhyaPradeshChhattisgarh.in,IN News,no,TimeoutError,12.1,livetv.newsx.com,https://livetv.newsx.com/itv/itvnetwork7/playlist.m3u8
India TV Speed News (1080p),IndiaTVSpeedNews.in,IN News,no,TimeoutError,12.0,poclive-indiatvnews.akamaized.net,https://poclive-indiatvnews.akamaized.net/hlslive/Admin/px0219297/live/janya/master.m3u8
JK 24x7 News (720p) [Not 24/7],JK24x7News.in,IN News,no,HTTP 404,1.4,live.gulistannews.in,https://live.gulistannews.in/hls/jk.m3u8
Kashish News (720p),KashishNews.in,IN News,no,segment HTTP 404,2.7,server.thelegitpro.in,https://server.thelegitpro.in/kashishnews/kashishnews/index.m3u8
Kohenoor News (576p),KohenoorNews.pk,PK News,no,unreachable (timed out) after 3 tries,36.0,103.250.28.74:8000,http://103.250.28.74:8000/play/a00r/index.m3u8
Lahore Rang (1080p),LahoreRang.pk,PK News,no,unreachable (timed out) after 3 tries,36.0,103.250.28.74:8000,http://103.250.28.74:8000/play/a01q/index.m3u8
Lokshahi News (1080p),LokshahiNews.in,IN News,no,unreachable (timed out) after 3 tries,36.4,see.lokshahi.live,https://see.lokshahi.live/live/index.m3u8
M News (1080p),MNews.pk,PK News,no,segment HTTP 404,3.1,cdn.rabta.stream,https://cdn.rabta.stream/M-News/index.m3u8
M Sign Media (720p) [Not 24/7],MSignMedia.in,IN News,no,unreachable ([Errno -3] Temporary failure in name res) after 3 tries,30.0,rtmp2.logicwebs.in:1935,http://rtmp2.logicwebs.in:1935/msign/msignmedia/playlist.m3u8
Malabar News (720p) [Not 24/7],MalabarNews.in,IN News,no,unreachable ([Errno -3] Temporary failure in name res) after 3 tries,25.0,cloud.logicwebs.in:1935,http://cloud.logicwebs.in:1935/live/malabarnews/playlist.m3u8
Mantavya News (576p),MantavyaNews.in,IN News,no,unreachable (timed out) after 3 tries,36.2,mumt02.tangotv.in,https://mumt02.tangotv.in/MANTAVYA24X7NEWS/index.m3u8
Mashriq TV (576p),MashriqTV.pk,PK News,no,unreachable (timed out) after 3 tries,36.0,103.250.28.74:8000,http://103.250.28.74:8000/play/a02s/index.m3u8
Metro1 News (576p),Metro1News.pk,PK News,no,unreachable (timed out) after 3 tries,36.0,103.250.28.74:8000,http://103.250.28.74:8000/play/a04u/index.m3u8
Mirror Now (720p),MirrorNow.in,IN News,no,segment HTTP 404,0.9,pubads.g.doubleclick.net,https://pubads.g.doubleclick.net/ssai/event/DXkHhH2QSnma-HnE3QJqlA/master.m3u8
NDTV India (720p),NDTVIndia.in,IN News,no,segment HTTP 416,1.3,raw.githubusercontent.com,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/in/YuppTV/NDTVIndia.m3u8
NDTV India (720p),NDTVIndia.in,IN News,no,unreachable (timed out) after 3 tries,36.0,103.213.31.109:90,http://103.213.31.109:90/StarUtsavMovies/playlist.m3u8
Neo News (1080p),NeoNews.pk,PK News,no,unreachable (timed out) after 3 tries,36.0,103.250.28.74:8000,http://103.250.28.74:8000/play/a01p/index.m3u8
News 24 (576p),News24.in,IN News,no,HTTP 404,0.8,tvsen5.aynaott.com,https://tvsen5.aynaott.com/News24/index.m3u8
News One (576p),NewsOne.pk,PK News,no,unreachable (timed out) after 3 tries,36.0,103.250.28.74:8000,http://103.250.28.74:8000/play/a04j/index.m3u8
NewsTime Bangla (576p),NewsTimeBangla.in,IN News,no,HTTP 404,0.7,cdn-2.pishow.tv,https://cdn-2.pishow.tv/live/1494/master.m3u8
NewsX World (576p),NewsXWorld.in,IN News,no,segment HTTP 404,2.9,mumt03.tangotv.in,https://mumt03.tangotv.in/Dsly5z3HNEWSXWORLD/index.m3u8
NTV Telugu (1080p),NTVTelugu.in,IN News,no,segment HTTP 404,2.8,mumbai-edge.smartplaytv.in,https://mumbai-edge.smartplaytv.in/NTVTelugu/index.m3u8
ON News HD (576p),ONNewsHD.pk,PK News,no,unreachable (timed out) after 3 tries,36.0,103.250.28.74:8000,http://103.250.28.74:8000/play/a046/index.m3u8
Onkar Only Truth TV (576p),OnkarOnlyTruthTV.in,IN News,no,HTTP 403,1.4,5dd3981940faa.streamlock.net,https://5dd3981940faa.streamlock.net/onkarentertainment/onkarentertainment/playlist.m3u8
Prime News (576p),PrimeNews.in,IN News,no,unreachable (timed out) after 3 tries,36.2,mumt02.tangotv.in,https://mumt02.tangotv.in/PRIMENEWS/index.m3u8
PTC News (576p),PTCNews.in,IN News,no,unreachable (timed out) after 3 tries,36.0,103.175.73.12:8080,http://103.175.73.12:8080/live/182/master.m3u8
PTV News (1080p),PTVNews.pk,PK News,no,unreachable (timed out) after 3 tries,36.0,103.250.28.74:8000,http://103.250.28.74:8000/play/a017/index.m3u8
Public First (576p),PublicFirst.in,IN News,no,unreachable (timed out) after 3 tries,36.0,103.175.73.12:8080,http://103.175.73.12:8080/live/237/master.m3u8
Public News (1080p),PublicNews.pk,PK News,no,unreachable (timed out) after 3 tries,36.0,103.250.28.74:8000,http://103.250.28.74:8000/play/a04g/index.m3u8
Raj News (576p),RajNews.in,IN News,no,unreachable (timed out) after 3 tries,36.0,103.72.101.252:8080,http://103.72.101.252:8080/live/767.m3u8
Raj Pariwar (576p),RajPariwar.in,IN News,no,unreachable (timed out) after 3 tries,36.0,103.72.101.252:8080,http://103.72.101.252:8080/live/533.m3u8
Roze News (576p),RozeNews.pk,PK News,no,unreachable (timed out) after 3 tries,36.0,103.250.28.74:8000,http://103.250.28.74:8000/play/a01k/index.m3u8
Sindh TV News (1080p),SindhTVNews.pk,PK News,no,unreachable (timed out) after 3 tries,36.0,103.250.28.74:8000,http://103.250.28.74:8000/play/a00v/index.m3u8
Sky News Urdu (720p),SkyNewsUrdu.pk,PK News,no,HTTP 404,0.2,lbgo.bozztv.com,https://lbgo.bozztv.com/ssh101/ssh101/skynews/playlist.m3u8
Star Bharat (576p),StarBharat.in,IN News,no,HTTP 404,2.1,103.253.18.58:8000,http://103.253.18.58:8000/play/a00u
Such TV,SuchTV.pk,PK News,no,HTTP 404,0.7,video.primexsports.com,https://video.primexsports.com/suchnews/live/playlist.m3u8
Suno News HD (1080p),SunoNewsHD.pk,PK News,no,unreachable (timed out) after 3 tries,36.0,103.250.28.74:8000,http://103.250.28.74:8000/play/a02a/index.m3u8
Times Now Navbharat (576p),TimesNowNavbharat.in,IN News,no,unreachable (timed out) after 3 tries,36.0,103.175.73.12:8080,http://103.175.73.12:8080/live/295/master.m3u8
Times Now World (1080p),TimesNowWorld.in,IN News,no,unreachable (timed out) after 3 tries,36.0,103.72.101.252:8080,http://103.72.101.252:8080/live/876.m3u8
TNP News (1080p),TNPNews.in,IN News,no,segment HTTP 404,2.6,server.thelegitpro.in,https://server.thelegitpro.in/tnpnews/tnpnews/index.m3u8
VSH News (576p),VSHNews.pk,PK News,no,unreachable (timed out) after 3 tries,36.0,103.250.28.74:8000,http://103.250.28.74:8000/play/a00w/index.m3u8
World Punjabi TV (1080p),WorldPunjabiTV.in,IN News,no,segment HTTP 404,2.6,live1.ottlive.co.in,https://live1.ottlive.co.in/worldpunjabitv/worldpunjabitv/index.m3u8
Zee 24 Ghanta (576p),Zee24Ghanta.in,IN News,no,segment HTTP 404,2.3,tvsen6.aynaott.com,https://tvsen6.aynaott.com/DpPnXP9r/index.m3u8
Zee 24 Ghanta (576p),Zee24Ghanta.in,IN News,no,unreachable (timed out) after 3 tries,36.0,45.148.145.57,http://45.148.145.57/IN_Zee24Ghanta/index.m3u8
Zee Malayalam News (720p),ZeeMalayalamNews.in,IN News,no,unreachable ([Errno -5] No address associated with ho) after 3 tries,0.1,d1ty2af03alkwd.cloudfront.net,https://d1ty2af03alkwd.cloudfront.net/index_4.m3u8
Zee Tamil News (720p),ZeeTamilNews.in,IN News,no,segment URLError,0.1,raw.githubusercontent.com,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/in/ZMCL/ZeeTamilNews.m3u8
ZillarBarta News,ZillarBartaNews.in,IN News,no,segment HTTP 404,3.3,server.zillarbarta.com,https://server.zillarbarta.com/zillarbarta/index.m3u8
